,날짜,종가,전일비,시가,고가,저가,거래량
3579,2009.10.22,726000,-9000,732000,738000,723000,432397
3580,2009.10.21,735000,-17000,750000,752000,732000,507109
3581,2009.10.20,752000,1000,758000,761000,746000,283676
3582,2009.10.19,751000,5000,738000,755000,723000,433832
3583,2009.10.16,746000,-29000,750000,778000,745000,475683
3584,2009.10.15,775000,6000,783000,783000,763000,356896
3585,2009.10.14,769000,12000,769000,773000,764000,416979
3586,2009.10.13,757000,8000,750000,765000,742000,367501
3587,2009.10.12,749000,-6000,760000,763000,741000,432157
3588,2009.10.09,755000,35000,729000,755000,726000,626954
3589,2009.10.08,720000,-2000,728000,728000,706000,1062567
3590,2009.10.07,722000,-23000,752000,756000,721000,765488
3591,2009.10.06,745000,-2000,755000,761000,745000,770389
3592,2009.10.05,747000,-45000,778000,780000,746000,944271
3593,2009.10.01,792000,-23000,811000,815000,784000,538765
3594,2009.09.30,815000,3000,807000,825000,806000,479813
3595,2009.09.29,812000,16000,792000,815000,792000,408484
3596,2009.09.28,796000,1000,791000,797000,780000,278380
3597,2009.09.25,795000,-8000,793000,796000,783000,410629
3598,2009.09.24,803000,-17000,819000,820000,798000,486599
3599,2009.09.23,820000,-5000,825000,826000,812000,331888
3600,2009.09.22,825000,27000,800000,829000,798000,515790
3601,2009.09.21,798000,-8000,802000,810000,794000,337013
3602,2009.09.18,806000,-4000,810000,820000,804000,896503
3603,2009.09.17,810000,15000,806000,810000,796000,494941
3604,2009.09.16,795000,26000,770000,800000,766000,711387
3605,2009.09.15,769000,5000,760000,773000,760000,520476
3606,2009.09.14,764000,-29000,796000,796000,760000,561601
3607,2009.09.11,793000,2000,794000,794000,784000,309671
3608,2009.09.10,791000,10000,776000,792000,776000,694922
3609,2009.09.09,781000,0,782000,788000,775000,319282
3610,2009.09.08,781000,8000,773000,781000,770000,272955
3611,2009.09.07,773000,6000,771000,780000,761000,339857
3612,2009.09.04,767000,-8000,781000,783000,761000,456530
3613,2009.09.03,775000,-9000,783000,785000,774000,321269
3614,2009.09.02,784000,-15000,785000,791000,780000,558282
3615,2009.09.01,799000,28000,780000,800000,767000,511854
3616,2009.08.31,771000,7000,765000,775000,760000,430888
3617,2009.08.28,764000,-3000,773000,784000,764000,391249
3618,2009.08.27,767000,-10000,765000,774000,757000,327253
3619,2009.08.26,777000,2000,775000,781000,769000,291574
3620,2009.08.25,775000,-8000,775000,784000,774000,381051
3621,2009.08.24,783000,26000,770000,785000,770000,614912
3622,2009.08.21,757000,17000,743000,757000,742000,553717
3623,2009.08.20,740000,2000,745000,747000,727000,420267
3624,2009.08.19,738000,8000,730000,750000,724000,551995
3625,2009.08.18,730000,17000,706000,736000,706000,509256
3626,2009.08.17,713000,-18000,724000,731000,711000,453289
3627,2009.08.14,731000,29000,710000,731000,710000,638457
3628,2009.08.13,702000,9000,700000,718000,695000,629559
3629,2009.08.12,693000,-12000,700000,702000,691000,464366
3630,2009.08.11,705000,-5000,711000,712000,703000,337135
3631,2009.08.10,710000,-6000,721000,721000,703000,349905
3632,2009.08.07,716000,1000,708000,717000,705000,372417
3633,2009.08.06,715000,-18000,723000,730000,714000,409945
3634,2009.08.05,733000,8000,726000,735000,719000,426960
3635,2009.08.04,725000,10000,720000,736000,716000,530783
3636,2009.08.03,715000,-9000,732000,732000,713000,492037
3637,2009.07.31,724000,10000,723000,729000,716000,607808
3638,2009.07.30,714000,17000,699000,714000,694000,363962
3639,2009.07.29,697000,-3000,700000,705000,695000,333514
3640,2009.07.28,700000,1000,695000,702000,689000,388845
3641,2009.07.27,699000,16000,685000,700000,683000,635393
3642,2009.07.24,683000,5000,678000,689000,675000,590078
3643,2009.07.23,678000,-10000,687000,691000,675000,464094
3644,2009.07.22,688000,-4000,690000,691000,678000,325189
3645,2009.07.21,692000,2000,695000,695000,686000,400286
3646,2009.07.20,690000,20000,680000,697000,674000,485940
3647,2009.07.17,670000,-4000,674000,683000,664000,340832
3648,2009.07.16,674000,8000,678000,679000,668000,447282
3649,2009.07.15,666000,32000,654000,670000,651000,761794
3650,2009.07.14,634000,14000,632000,642000,624000,420836
3651,2009.07.13,620000,-25000,645000,645000,620000,410061
3652,2009.07.10,645000,-5000,651000,656000,639000,286092
3653,2009.07.09,650000,-5000,655000,662000,650000,564404
3654,2009.07.08,655000,5000,647000,655000,638000,531922
3655,2009.07.07,650000,16000,649000,656000,643000,618894
3656,2009.07.06,634000,33000,610000,641000,609000,933996
3657,2009.07.03,601000,-1000,595000,602000,594000,227103
3658,2009.07.02,602000,-1000,610000,610000,600000,253628
3659,2009.07.01,603000,11000,594000,606000,590000,295476
3660,2009.06.30,592000,-6000,600000,609000,592000,411839
3661,2009.06.29,598000,2000,599000,608000,595000,270129
3662,2009.06.26,596000,8000,596000,601000,590000,553229
3663,2009.06.25,588000,8000,581000,597000,578000,635999
3664,2009.06.24,580000,5000,577000,583000,574000,458797
3665,2009.06.23,575000,0,571000,580000,567000,580246
3666,2009.06.22,575000,13000,562000,582000,560000,490199
3667,2009.06.19,562000,-3000,569000,571000,561000,395510
3668,2009.06.18,565000,-10000,575000,579000,563000,423443
3669,2009.06.17,575000,10000,567000,579000,563000,351077
3670,2009.06.16,565000,-14000,570000,574000,565000,393278
3671,2009.06.15,579000,-5000,584000,586000,571000,400593
3672,2009.06.12,584000,-1000,589000,591000,583000,351342
3673,2009.06.11,585000,-2000,587000,598000,582000,912977
3674,2009.06.10,587000,22000,567000,589000,564000,763510
3675,2009.06.09,565000,-10000,582000,583000,565000,500905
3676,2009.06.08,575000,6000,573000,579000,571000,536395
3677,2009.06.05,569000,14000,564000,570000,555000,621224
3678,2009.06.04,555000,3000,557000,570000,547000,591055
3679,2009.06.03,552000,-4000,558000,565000,551000,386327
3680,2009.06.02,556000,-2000,566000,569000,555000,557997
3681,2009.06.01,558000,0,552000,558000,544000,417569
3682,2009.05.29,558000,-1000,557000,561000,550000,507107
3683,2009.05.28,559000,24000,540000,559000,536000,661008
3684,2009.05.27,535000,-3000,545000,551000,534000,621474
3685,2009.05.26,538000,-7000,545000,547000,535000,561091
3686,2009.05.25,545000,-5000,546000,554000,520000,569233
3687,2009.05.22,550000,-13000,557000,560000,550000,513419
3688,2009.05.21,563000,-13000,570000,573000,560000,401741
3689,2009.05.20,576000,6000,573000,577000,570000,424441
3690,2009.05.19,570000,14000,567000,573000,562000,558953
3691,2009.05.18,556000,1000,555000,560000,551000,448912
3692,2009.05.15,555000,3000,558000,562000,553000,470800
3693,2009.05.14,552000,-8000,556000,557000,551000,616722
3694,2009.05.13,560000,-1000,563000,566000,557000,587440
3695,2009.05.12,561000,-2000,563000,569000,560000,478618
3696,2009.05.11,563000,-6000,566000,568000,558000,645642
3697,2009.05.08,569000,3000,566000,574000,563000,457850
3698,2009.05.07,566000,1000,572000,573000,559000,692174
3699,2009.05.06,565000,-17000,575000,581000,563000,1162246
3700,2009.05.04,582000,-10000,595000,597000,578000,794074
3701,2009.04.30,592000,6000,595000,602000,584000,614575
3702,2009.04.29,586000,11000,577000,586000,575000,330345
3703,2009.04.28,575000,-10000,590000,590000,575000,483330
3704,2009.04.27,585000,-7000,592000,594000,579000,544508
3705,2009.04.24,592000,-35000,616000,627000,590000,918606
3706,2009.04.23,627000,18000,614000,632000,611000,648383
3707,2009.04.22,609000,18000,598000,615000,594000,823549
3708,2009.04.21,591000,-1000,581000,596000,578000,366625
3709,2009.04.20,592000,-5000,600000,601000,582000,352314
3710,2009.04.17,597000,16000,594000,604000,589000,813278
3711,2009.04.16,581000,-4000,596000,599000,580000,585753
3712,2009.04.15,585000,10000,566000,585000,565000,515900
3713,2009.04.14,575000,-8000,585000,588000,571000,511532
3714,2009.04.13,583000,-20000,594000,600000,582000,414643
3715,2009.04.10,603000,23000,597000,603000,588000,654511
3716,2009.04.09,580000,23000,561000,584000,560000,618462
3717,2009.04.08,557000,-27000,574000,578000,555000,629676
3718,2009.04.07,584000,-10000,591000,595000,583000,548239
3719,2009.04.06,594000,1000,593000,613000,593000,666796
3720,2009.04.03,593000,2000,599000,600000,584000,494771
3721,2009.04.02,591000,21000,584000,591000,575000,574300
3722,2009.04.01,570000,2000,570000,580000,559000,499210
3723,2009.03.31,568000,1000,564000,584000,563000,400383
3724,2009.03.30,567000,-17000,581000,590000,565000,367430
3725,2009.03.27,584000,14000,581000,589000,574000,570942
3726,2009.03.26,570000,14000,551000,571000,548000,417543
3727,2009.03.25,556000,-3000,550000,559000,550000,255161
3728,2009.03.24,559000,10000,560000,560000,548000,496199
3729,2009.03.23,549000,7000,542000,555000,542000,348027
3730,2009.03.20,542000,1000,535000,549000,535000,351232
3731,2009.03.19,541000,1000,547000,549000,537000,390350
3732,2009.03.18,540000,6000,538000,541000,527000,338260
3733,2009.03.17,534000,11000,528000,537000,517000,404265
3734,2009.03.16,523000,-5000,526000,536000,517000,294232
3735,2009.03.13,528000,-8000,540000,550000,528000,482577
3736,2009.03.12,536000,11000,520000,536000,520000,1015424
3737,2009.03.11,525000,21000,519000,525000,513000,531834
3738,2009.03.10,504000,-11000,505000,518000,502000,409733
3739,2009.03.09,515000,12000,510000,516000,497500,364505
3740,2009.03.06,503000,0,496000,505000,494000,388240
3741,2009.03.05,503000,14000,499000,506000,489500,659652
3742,2009.03.04,489000,13500,478000,490500,469000,522266
3743,2009.03.03,475500,13500,454500,479000,454500,499864
3744,2009.03.02,462000,-15000,475500,475500,458000,495966
3745,2009.02.27,477000,0,475000,493000,470500,591657
3746,2009.02.26,477000,-1000,479000,493000,465000,439354
3747,2009.02.25,478000,10500,481500,483000,473500,418548
3748,2009.02.24,467500,-17500,470000,472500,464000,453439
3749,2009.02.23,485000,17500,465000,485000,461000,426559
3750,2009.02.20,467500,-13000,475000,480000,467500,520104
3751,2009.02.19,480500,2500,476500,488000,471500,529170
3752,2009.02.18,478000,-12500,488000,489000,477500,581210
3753,2009.02.17,490500,-13500,499000,500000,487000,473899
3754,2009.02.16,504000,-7000,508000,520000,502000,327738
3755,2009.02.13,511000,-9000,511000,519000,504000,481436
3756,2009.02.12,520000,7000,507000,520000,501000,560429
3757,2009.02.11,513000,-7000,506000,519000,505000,325350
3758,2009.02.10,520000,-7000,532000,534000,514000,497492
3759,2009.02.09,527000,-18000,545000,548000,521000,652399
3760,2009.02.06,545000,24000,536000,545000,529000,696621
3761,2009.02.05,521000,3000,520000,536000,513000,695839
3762,2009.02.04,518000,28000,505000,520000,499500,614068
3763,2009.02.03,490000,16500,488500,499000,473500,549025
3764,2009.02.02,473500,-14500,488000,496000,472500,471490
3765,2009.01.30,488000,-10500,484500,492500,484000,386698
3766,2009.01.29,498500,10000,488500,499500,481000,656374
3767,2009.01.28,488500,46500,470000,492000,464000,919012
3768,2009.01.23,442000,-19000,447500,451500,438500,632513
3769,2009.01.22,461000,12500,464000,464000,449500,524424
3770,2009.01.21,448500,-15500,450000,454000,447000,444825
3771,2009.01.20,464000,-11000,460500,466000,457000,369921
3772,2009.01.19,475000,6000,476000,480500,471000,382738
3773,2009.01.16,469000,9500,464000,469000,455500,445234
3774,2009.01.15,459500,-30000,474500,474500,457500,629006
3775,2009.01.14,489500,-2000,489500,492000,477500,386381
3776,2009.01.13,491500,2000,490500,493000,480000,351933
3777,2009.01.12,489500,-3500,490000,498000,487000,354360
3778,2009.01.09,493000,-15000,503000,506000,486000,602855
3779,2009.01.08,508000,-16000,518000,519000,503000,613566
3780,2009.01.07,524000,26000,505000,524000,499000,827163
3781,2009.01.06,498000,22000,482000,502000,479500,901449
3782,2009.01.05,476000,6000,480000,487000,473500,609528
3783,2009.01.02,470000,19000,453500,470000,442500,460533
3784,2008.12.30,451000,-3000,458000,463500,451000,359177
3785,2008.12.29,454000,-2000,456000,457000,438500,319072
3786,2008.12.26,456000,-4000,460500,463000,454000,231564
3787,2008.12.24,460000,3500,464500,466000,456000,378921
3788,2008.12.23,456500,-29500,481000,484500,456500,570568
3789,2008.12.22,486000,-3500,499500,502000,481000,458601
3790,2008.12.19,489500,21500,475000,497500,474000,980858
3791,2008.12.18,468000,8500,460000,468500,453500,667525
3792,2008.12.17,459500,2500,465500,467000,451000,677723
3793,2008.12.16,457000,-15000,465000,467000,450500,704494
3794,2008.12.15,472000,7000,470000,481000,468000,558818
3795,2008.12.12,465000,-17500,466000,480500,458000,558446
3796,2008.12.11,482500,1500,482000,483500,460500,1038513
3797,2008.12.10,481000,11500,469000,481000,466000,745554
3798,2008.12.09,469500,5500,466000,469500,453000,593059
3799,2008.12.08,464000,37000,434500,465000,430000,808511
3800,2008.12.05,427000,-3500,425500,437000,425500,591562
3801,2008.12.04,430500,-10500,446000,446500,427000,699805
3802,2008.12.03,441000,-13000,454000,460000,435500,723926
3803,2008.12.02,454000,-22500,452000,462000,450500,483696
3804,2008.12.01,476500,-9500,485500,486000,474500,430148
3805,2008.11.28,486000,1000,486000,488500,479500,451281
3806,2008.11.27,485000,12000,484000,487000,477500,531590
3807,2008.11.26,473000,21500,461000,475000,456000,620918
3808,2008.11.25,451500,11500,458000,466500,440500,662270
3809,2008.11.24,440000,-2000,442000,454000,436000,582670
3810,2008.11.21,442000,19000,419000,446000,411000,631373
3811,2008.11.20,423000,-15000,422000,431500,419500,561849
3812,2008.11.19,438000,3000,435000,443500,424000,620423
3813,2008.11.18,435000,-15500,438500,444500,435000,679475
3814,2008.11.17,450500,-14500,464500,464500,442000,651607
3815,2008.11.14,465000,-9000,484500,486000,461000,591769
3816,2008.11.13,474000,-6500,465000,474000,456000,737100
3817,2008.11.12,480500,10000,467000,489000,459500,609281
3818,2008.11.11,470500,-4000,463000,479000,456500,720884
3819,2008.11.10,474500,-15000,493500,499500,472000,908392
3820,2008.11.07,489500,-2000,470000,495500,463000,992374
3821,2008.11.06,491500,-23500,500000,509000,485000,774507
3822,2008.11.05,515000,1000,520000,526000,505000,820001
3823,2008.11.04,514000,-2000,516000,522000,506000,783348
3824,2008.11.03,516000,-19000,531000,545000,514000,882742
3825,2008.10.31,535000,-2000,537000,550000,515000,1231473
3826,2008.10.30,537000,62000,507000,546000,491000,1094097
3827,2008.10.29,475000,11500,489000,503000,442500,1297469
3828,2008.10.28,463500,25500,430000,476500,426500,995508
3829,2008.10.27,438000,30500,407500,438000,403000,962000
3830,2008.10.24,407500,-65000,473000,475000,406000,1192527
3831,2008.10.23,472500,-35500,477000,484500,460000,1000460
3832,2008.10.22,508000,-11000,517000,523000,490000,677300
3833,2008.10.21,519000,-2000,526000,530000,509000,490358
3834,2008.10.20,521000,16000,512000,525000,499500,552337
3835,2008.10.17,505000,1000,520000,520000,491500,890837
3836,2008.10.16,504000,-43000,520000,527000,500000,938627
3837,2008.10.15,547000,-13000,548000,552000,534000,629148
3838,2008.10.14,560000,36000,541000,560000,541000,661042
3839,2008.10.13,524000,3000,523000,539000,521000,610040
3840,2008.10.10,521000,-20000,528000,532000,506000,883889
3841,2008.10.09,541000,13000,528000,548000,528000,717606
3842,2008.10.08,528000,-3000,519000,535000,517000,658704
3843,2008.10.07,531000,14000,506000,538000,505000,593762
3844,2008.10.06,517000,-11000,520000,524000,510000,635956
3845,2008.10.02,528000,-5000,531000,539000,518000,547951
3846,2008.10.01,533000,-6000,542000,543000,524000,515995
3847,2008.09.30,539000,-5000,518000,544000,514000,757960
3848,2008.09.29,544000,-9000,558000,563000,540000,557064
3849,2008.09.26,553000,-14000,560000,562000,551000,526402
3850,2008.09.25,567000,3000,557000,569000,551000,363040
3851,2008.09.24,564000,4000,557000,569000,557000,414021
3852,2008.09.23,560000,2000,549000,565000,548000,462841
3853,2008.09.22,558000,0,557000,571000,552000,550053
3854,2008.09.19,558000,41000,535000,558000,532000,1065490
3855,2008.09.18,517000,-8000,509000,521000,504000,822604
3856,2008.09.17,525000,0,535000,537000,522000,599571
3857,2008.09.16,525000,-18000,510000,526000,509000,821181
3858,2008.09.12,543000,6000,544000,550000,539000,605174
3859,2008.09.11,537000,-5000,545000,557000,536000,944275
3860,2008.09.10,542000,6000,522000,548000,520000,730137
3861,2008.09.09,536000,-7000,540000,540000,530000,440819
3862,2008.09.08,543000,23000,533000,551000,531000,778548
3863,2008.09.05,520000,6000,503000,536000,502000,872989
3864,2008.09.04,514000,-13000,515000,522000,511000,555711
3865,2008.09.03,527000,10000,512000,531000,512000,514484
3866,2008.09.02,517000,11000,500000,517000,500000,688885
3867,2008.09.01,506000,-10000,503000,509000,501000,716739
3868,2008.08.29,516000,-5000,520000,526000,512000,729444
3869,2008.08.28,521000,-9000,526000,532000,520000,546440
3870,2008.08.27,530000,-10000,535000,537000,517000,687408
3871,2008.08.26,540000,-20000,555000,555000,539000,654017
3872,2008.08.25,560000,3000,558000,562000,554000,291262
3873,2008.08.22,557000,4000,551000,558000,545000,317527
3874,2008.08.21,553000,-7000,560000,561000,552000,352531
3875,2008.08.20,560000,-4000,556000,566000,555000,440811
3876,2008.08.19,564000,-15000,572000,575000,563000,357515
3877,2008.08.18,579000,-1000,581000,586000,573000,330346
3878,2008.08.14,580000,-7000,580000,586000,578000,394525
3879,2008.08.13,587000,-8000,591000,596000,583000,388962
